Id,Condition 1,Condition 2,Overall Qual,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Total Bsmt SF,1st Flr SF,Gr Liv Area,Kitchen Qual,Functional,Garage Finish,Garage Cars,Garage Area,SalePrice
727,Norm,Norm,4,TA,TA,CBlock,TA,TA,720.0,720,720,TA,Typ,Not Applicable,0.0,0.0,34900
2612,Norm,Norm,5,TA,TA,CBlock,TA,TA,912.0,912,912,TA,Typ,Unf,1.0,288.0,115000
2422,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1273.0,1456,1456,Gd,Typ,Fin,2.0,400.0,215000
752,Norm,Norm,7,TA,Gd,BrkTil,TA,TA,672.0,1272,1944,TA,Min2,Unf,1.0,216.0,179900
15,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1488.0,1502,1502,Gd,Typ,RFn,2.0,528.0,212000
2319,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1074.0,1074,2064,Gd,Typ,Fin,2.0,527.0,250000
2681,Norm,Norm,5,TA,TA,BrkTil,TA,TA,1042.0,1042,1576,TA,Typ,Unf,1.0,225.0,149000
1006,Norm,Norm,6,TA,TA,PConc,Gd,TA,773.0,773,1658,TA,Typ,Fin,2.0,431.0,188000
2596,Norm,Norm,3,TA,Gd,PConc,TA,TA,713.0,713,713,Gd,Typ,Unf,1.0,371.0,99800
2002,Norm,Norm,7,TA,Gd,BrkTil,TA,TA,718.0,1576,2554,TA,Typ,Unf,2.0,704.0,159500
55,Norm,Norm,7,Gd,TA,PConc,Gd,TA,384.0,744,1374,Gd,Typ,Fin,2.0,400.0,184500
2104,Norm,Norm,8,Gd,TA,PConc,Ex,TA,1482.0,1482,2574,Ex,Typ,Fin,3.0,868.0,276000
1682,Norm,Norm,6,TA,TA,CBlock,Gd,TA,804.0,804,1548,Gd,Typ,Unf,2.0,440.0,155000
977,Norm,Norm,5,TA,TA,CBlock,TA,TA,1188.0,1404,1404,TA,Typ,Unf,2.0,504.0,160000
2548,Norm,Norm,5,TA,TA,CBlock,TA,TA,720.0,720,1440,TA,Typ,Fin,2.0,480.0,157500
340,Norm,Norm,8,Gd,Gd,PConc,Gd,Gd,1679.0,1803,1803,Gd,Typ,Unf,2.0,482.0,285000
1487,Feedr,Norm,5,TA,TA,CBlock,TA,TA,1272.0,1272,2200,TA,Typ,Not Applicable,0.0,0.0,145900
1423,Norm,Norm,7,Gd,TA,PConc,Gd,TA,672.0,1302,2037,Gd,Typ,Fin,2.0,472.0,229000
1342,Feedr,Norm,4,TA,TA,PConc,Not Applicable,Not Applicable,0.0,896,896,TA,Typ,Unf,1.0,280.0,79000
1949,Norm,Norm,4,TA,TA,CBlock,TA,TA,1151.0,845,1281,TA,Mod,Unf,2.0,580.0,128500
2444,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1044.0,1079,1976,Gd,Typ,Fin,3.0,885.0,286000
345,Norm,Norm,6,TA,TA,PConc,Gd,TA,945.0,945,1608,TA,Typ,Fin,2.0,470.0,189500
650,Norm,Norm,5,TA,TA,Slab,Not Applicable,Not Applicable,0.0,1210,1210,TA,Typ,Fin,1.0,616.0,102900
192,Feedr,Feedr,5,TA,Gd,CBlock,TA,TA,988.0,1030,1612,TA,Typ,Unf,1.0,363.0,128500
1945,Norm,Norm,5,TA,TA,CBlock,TA,Fa,1216.0,1216,1728,TA,Typ,Unf,1.0,371.0,156000
2277,Norm,Norm,8,Gd,TA,PConc,Gd,Gd,1094.0,1133,2482,Gd,Typ,Fin,3.0,642.0,281213
1266,PosA,Norm,7,TA,TA,CBlock,Gd,TA,585.0,2069,2069,Gd,Typ,RFn,2.0,505.0,242000
674,Norm,Norm,6,TA,TA,CBlock,TA,TA,1478.0,1478,1478,TA,Typ,Unf,2.0,498.0,157500
2823,Norm,Norm,7,Gd,TA,PConc,Gd,TA,796.0,806,1724,Gd,Typ,Fin,2.0,616.0,196500
2772,Norm,Norm,7,TA,TA,PConc,Gd,TA,1425.0,1425,1425,TA,Typ,RFn,2.0,591.0,193000
2015,Norm,Norm,5,TA,Gd,BrkTil,TA,TA,672.0,899,1322,TA,Typ,Unf,1.0,280.0,132000
2642,Norm,Norm,7,TA,TA,Stone,TA,TA,712.0,848,1428,TA,Typ,Fin,2.0,576.0,139900
144,Norm,Norm,6,TA,TA,CBlock,TA,TA,1194.0,1194,1194,TA,Typ,RFn,1.0,312.0,148000
1712,Norm,Norm,8,Gd,TA,PConc,Ex,TA,895.0,895,1818,Ex,Typ,Fin,3.0,774.0,281500
1708,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1706.0,1718,2956,Ex,Typ,RFn,3.0,916.0,342000
2890,Norm,Norm,6,TA,TA,CBlock,TA,TA,1128.0,1210,1210,TA,Typ,Unf,2.0,528.0,148000
1157,Feedr,Norm,5,TA,Gd,CBlock,Gd,TA,1001.0,1001,1641,TA,Typ,Unf,2.0,490.0,140000
2550,Norm,Norm,5,TA,TA,CBlock,TA,TA,1008.0,1053,1053,Ex,Typ,RFn,2.0,750.0,150000
1104,Norm,Norm,7,Gd,TA,PConc,Ex,TA,1064.0,1064,2125,Gd,Typ,RFn,2.0,576.0,279500
2183,Norm,Norm,6,TA,TA,PConc,Gd,TA,547.0,1072,1072,Gd,Typ,Fin,2.0,525.0,140000
2887,Norm,Norm,6,TA,TA,CBlock,TA,TA,1664.0,1664,1664,TA,Typ,Unf,2.0,616.0,145000
29,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1405.0,1337,1337,Gd,Typ,Fin,2.0,511.0,184000
108,Norm,Norm,8,Gd,TA,CBlock,Gd,TA,1226.0,1226,1226,Gd,Typ,Fin,2.0,484.0,206000
2286,Norm,Norm,4,TA,TA,CBlock,TA,TA,546.0,546,1092,TA,Typ,Unf,1.0,253.0,85500
1533,Norm,Norm,6,TA,TA,CBlock,TA,TA,715.0,849,1660,TA,Typ,Unf,1.0,240.0,188700
376,Norm,Norm,6,TA,TA,PConc,TA,TA,1427.0,1671,1671,TA,Typ,RFn,2.0,484.0,200000
800,Feedr,Norm,7,Gd,TA,PConc,Gd,TA,1054.0,1061,1061,Gd,Typ,Unf,2.0,462.0,162000
1395,Norm,Norm,5,TA,TA,PConc,TA,TA,672.0,672,672,TA,Typ,Unf,1.0,240.0,108000
388,PosN,Norm,5,TA,TA,CBlock,Gd,TA,1621.0,1621,1621,TA,Typ,RFn,2.0,478.0,213000
1689,Norm,Norm,8,Gd,TA,PConc,Ex,TA,1734.0,1734,1734,Ex,Typ,RFn,3.0,928.0,318000
716,Norm,Norm,5,TA,TA,PConc,TA,TA,849.0,1075,2138,TA,Typ,Unf,2.0,360.0,106000
2737,Norm,Norm,6,TA,TA,PConc,TA,TA,672.0,1337,2009,TA,Typ,Unf,3.0,795.0,235000
120,Norm,Norm,4,TA,TA,CBlock,TA,TA,950.0,1225,1225,TA,Typ,Not Applicable,0.0,0.0,128950
1230,Norm,Norm,6,TA,TA,CBlock,TA,TA,1362.0,1362,1362,TA,Typ,Unf,2.0,504.0,163000
2047,Norm,Norm,5,TA,TA,BrkTil,TA,TA,756.0,756,1134,TA,Typ,Unf,1.0,240.0,126000
1293,Norm,Norm,7,TA,TA,PConc,Gd,TA,1362.0,1362,2082,Gd,Mod,Unf,2.0,484.0,200000
1915,Feedr,Norm,5,TA,TA,CBlock,TA,TA,874.0,874,1524,TA,Typ,Unf,1.0,315.0,144000
1968,Artery,Norm,5,TA,TA,CBlock,TA,TA,1800.0,1800,1800,TA,Typ,Not Applicable,0.0,0.0,141000
1766,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1389.0,1411,2582,Gd,Typ,Fin,3.0,758.0,322500
268,Norm,Norm,7,TA,TA,PConc,Gd,TA,1649.0,1661,1661,Gd,Typ,RFn,2.0,598.0,224900
729,Norm,Norm,5,TA,TA,CBlock,TA,TA,1324.0,1072,1576,Gd,Typ,RFn,2.0,528.0,223500
902,Norm,Norm,4,TA,TA,CBlock,TA,TA,672.0,960,960,TA,Typ,Unf,1.0,288.0,112000
993,Norm,Norm,6,TA,TA,PConc,TA,TA,926.0,926,1604,TA,Typ,Fin,2.0,470.0,187500
766,Norm,Norm,1,Fa,Fa,BrkTil,Fa,Po,683.0,904,904,Fa,Maj1,Not Applicable,0.0,0.0,61000
903,Norm,Norm,6,TA,TA,BrkTil,TA,Fa,684.0,684,1196,Gd,Typ,Unf,2.0,528.0,110000
1221,Norm,Norm,3,Gd,TA,CBlock,TA,TA,270.0,729,729,TA,Maj2,Not Applicable,0.0,0.0,52000
1719,Norm,Norm,6,Gd,TA,PConc,Gd,TA,1362.0,1362,1362,Gd,Typ,RFn,2.0,460.0,207000
1521,Norm,Norm,5,TA,TA,PConc,TA,TA,940.0,1024,1964,TA,Typ,Not Applicable,0.0,0.0,130000
2707,Norm,Norm,4,TA,TA,Slab,Not Applicable,Not Applicable,0.0,1296,1296,TA,Typ,Unf,2.0,516.0,90000
987,Norm,Norm,5,TA,TA,PConc,Gd,TA,624.0,624,1287,TA,Typ,Unf,2.0,440.0,130000
2558,RRAn,Feedr,5,TA,TA,PConc,Fa,TA,504.0,936,1252,TA,Typ,Unf,2.0,576.0,127000
1778,RRNn,Norm,9,Ex,TA,PConc,Ex,Gd,1905.0,1905,1905,Ex,Typ,Fin,3.0,788.0,320000
2601,Norm,Norm,5,TA,TA,BrkTil,TA,TA,1120.0,1130,1130,TA,Typ,Unf,2.0,720.0,120000
74,Norm,Norm,7,Gd,TA,PConc,Gd,TA,831.0,831,1659,Gd,Typ,RFn,2.0,484.0,181000
2190,Norm,Norm,4,TA,TA,CBlock,TA,TA,894.0,894,894,TA,Typ,Unf,2.0,400.0,110000
701,Artery,Norm,4,Fa,TA,BrkTil,Fa,Po,600.0,1101,1701,Fa,Typ,Not Applicable,0.0,0.0,94550
2556,Norm,Norm,4,TA,TA,PConc,Gd,TA,440.0,869,869,Fa,Typ,Not Applicable,0.0,0.0,85500
2293,Norm,Norm,5,TA,TA,PConc,Gd,TA,923.0,1008,1008,Gd,Typ,Fin,2.0,678.0,153500
787,Norm,Norm,3,TA,TA,Slab,Not Applicable,Not Applicable,0.0,1733,1733,TA,Min2,Unf,2.0,452.0,139600
595,Norm,Norm,5,TA,TA,CBlock,TA,TA,1568.0,1568,1568,TA,Typ,Unf,2.0,440.0,143000
66,Norm,Norm,8,Gd,TA,PConc,Gd,TA,2033.0,2053,3238,Gd,Typ,Fin,3.0,666.0,410000
846,Norm,Norm,6,TA,TA,PConc,Gd,TA,928.0,928,1772,TA,Typ,RFn,2.0,492.0,200000
594,Norm,Norm,5,TA,TA,PConc,TA,TA,864.0,864,864,TA,Typ,Fin,1.0,312.0,130000
792,Norm,Norm,6,TA,TA,CBlock,TA,TA,747.0,892,1639,Gd,Typ,Unf,1.0,240.0,154400
1200,Norm,Norm,8,Ex,Gd,CBlock,TA,Gd,1142.0,1175,2715,Gd,Typ,Fin,2.0,831.0,299800
768,Norm,Norm,5,TA,TA,PConc,TA,TA,585.0,687,1112,TA,Typ,Unf,1.0,226.0,63000
174,Norm,Norm,5,TA,TA,CBlock,TA,TA,1347.0,1347,1347,Gd,Typ,Unf,2.0,551.0,143000
1889,Norm,Norm,5,TA,Gd,CBlock,TA,TA,964.0,964,964,TA,Typ,Fin,2.0,784.0,137500
1023,PosN,Norm,6,TA,Gd,CBlock,Gd,Gd,1330.0,1542,2872,TA,Typ,Fin,2.0,619.0,272000
363,Norm,Norm,6,TA,TA,PConc,Gd,TA,1158.0,1167,1167,Gd,Typ,RFn,2.0,400.0,173000
1401,Norm,Norm,7,TA,TA,CBlock,Gd,TA,1524.0,1524,1524,TA,Typ,Fin,2.0,478.0,245000
1978,Norm,Norm,5,TA,TA,CBlock,Gd,TA,936.0,936,936,TA,Typ,Unf,2.0,672.0,140000
2097,Norm,Norm,7,Gd,TA,PConc,Ex,TA,1264.0,1282,2696,Ex,Typ,Fin,3.0,792.0,383970
2840,Norm,Norm,4,TA,TA,CBlock,TA,TA,954.0,1482,1482,TA,Min1,Unf,2.0,609.0,125000
862,Norm,Norm,5,TA,TA,CBlock,Gd,TA,768.0,768,768,TA,Typ,Unf,2.0,396.0,133000
507,Feedr,Norm,8,Gd,TA,PConc,Gd,TA,1468.0,1468,1468,Gd,Typ,Fin,3.0,898.0,244600
1262,Feedr,Norm,5,TA,TA,CBlock,TA,TA,912.0,1044,1044,TA,Typ,Fin,2.0,372.0,139000
1228,Artery,Norm,5,TA,TA,CBlock,TA,TA,1036.0,1036,1036,TA,Typ,RFn,1.0,312.0,112900
1288,Norm,Norm,5,TA,TA,BrkTil,TA,Fa,680.0,680,1360,TA,Typ,Unf,1.0,330.0,111000
1243,Norm,Norm,6,TA,TA,CBlock,TA,TA,1392.0,1392,1392,TA,Typ,RFn,2.0,458.0,166000
1850,Norm,Norm,7,Gd,TA,PConc,Gd,TA,975.0,975,1950,Gd,Typ,RFn,2.0,576.0,239000
1589,Norm,Norm,7,TA,Gd,PConc,Gd,Gd,1344.0,1344,1344,TA,Typ,Fin,4.0,784.0,209200
1658,Norm,Norm,5,TA,TA,CBlock,Gd,TA,1484.0,1484,1484,TA,Typ,Unf,2.0,487.0,175000
446,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1760.0,1760,1760,Gd,Typ,Fin,2.0,583.0,269500
1097,RRAn,Norm,7,Gd,TA,PConc,Gd,TA,1037.0,1037,2322,TA,Typ,Fin,2.0,400.0,225000
2329,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1742.0,1742,1742,Gd,Typ,RFn,2.0,564.0,275000
1909,Artery,Norm,5,TA,TA,CBlock,TA,TA,768.0,968,1376,TA,Typ,Unf,1.0,240.0,105000
2608,Norm,Norm,5,TA,TA,CBlock,TA,TA,1024.0,1086,1086,TA,Typ,RFn,2.0,484.0,159950
656,Norm,Norm,5,TA,TA,CBlock,Fa,TA,660.0,808,1656,TA,Min2,Unf,1.0,180.0,135000
1690,Norm,Norm,8,Gd,TA,PConc,Gd,TA,2108.0,2122,2122,Gd,Typ,Fin,3.0,938.0,345474
2853,Norm,Norm,5,TA,Fa,BrkTil,TA,TA,1008.0,1008,1522,TA,Typ,Not Applicable,0.0,0.0,102000
2229,Norm,Norm,7,TA,TA,CBlock,Gd,TA,1696.0,1696,1696,TA,Typ,Fin,2.0,625.0,198000
1127,Norm,Norm,8,Gd,TA,PConc,Ex,TA,1034.0,1050,2078,Ex,Typ,Fin,3.0,836.0,339750
2606,Norm,Norm,5,TA,TA,CBlock,Fa,TA,796.0,1096,1466,Gd,Min1,Unf,2.0,566.0,170000
1268,Norm,Norm,5,TA,TA,CBlock,Fa,TA,876.0,876,876,TA,Typ,Unf,2.0,576.0,94000
2809,Norm,Norm,7,Gd,TA,PConc,Gd,Gd,851.0,851,1737,Gd,Typ,RFn,2.0,578.0,203160
529,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1652.0,1662,1662,Ex,Typ,RFn,3.0,711.0,291000
476,Norm,Norm,6,Gd,TA,PConc,Gd,TA,1010.0,1010,2267,Gd,Typ,RFn,2.0,390.0,200000
2566,Norm,Norm,5,TA,TA,CBlock,TA,TA,1584.0,1584,1584,TA,Typ,Unf,2.0,506.0,119000
1902,Norm,Norm,1,Fa,Fa,Slab,Not Applicable,Not Applicable,0.0,334,334,Fa,Typ,Not Applicable,0.0,0.0,39300
1547,Norm,Norm,4,TA,TA,BrkTil,TA,Fa,796.0,796,796,TA,Typ,Not Applicable,0.0,0.0,55000
1185,Norm,Norm,7,Gd,TA,PConc,Gd,TA,952.0,952,1812,TA,Typ,RFn,2.0,469.0,205000
2372,Norm,Norm,6,TA,TA,CBlock,TA,TA,525.0,525,1092,TA,Typ,Unf,1.0,264.0,108000
2282,Norm,Norm,5,TA,TA,CBlock,TA,TA,1632.0,1632,1632,TA,Typ,Unf,2.0,576.0,143000
910,Norm,Norm,7,TA,TA,BrkTil,TA,TA,824.0,1687,3082,TA,Typ,Fin,2.0,672.0,197000
1128,Norm,Norm,7,Gd,TA,PConc,Gd,TA,813.0,822,1665,Gd,Typ,RFn,2.0,562.0,205950
1659,Norm,Norm,6,Gd,TA,CBlock,TA,TA,702.0,1041,1743,TA,Typ,Unf,2.0,539.0,175000
1852,Norm,Norm,8,Gd,TA,PConc,Ex,TA,1054.0,1072,2048,Gd,Typ,Unf,2.0,552.0,301000
456,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1314.0,1314,1314,Gd,Typ,RFn,2.0,626.0,230000
2410,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1405.0,1405,1405,Gd,Typ,RFn,2.0,478.0,171750
1296,Norm,Norm,7,Gd,TA,CBlock,TA,TA,931.0,1027,1027,Gd,Typ,Not Applicable,0.0,0.0,120000
2682,Norm,Norm,5,TA,Gd,BrkTil,TA,TA,741.0,741,1324,Gd,Typ,Unf,1.0,180.0,110000
237,Norm,Norm,6,TA,TA,CBlock,TA,TA,663.0,1074,1074,Gd,Typ,Unf,1.0,467.0,144500
1666,Norm,Norm,5,TA,TA,CBlock,TA,TA,925.0,1422,1422,TA,Min2,Unf,2.0,576.0,155000
2666,Norm,Norm,6,TA,TA,BrkTil,TA,TA,1200.0,1200,1200,TA,Typ,Unf,1.0,312.0,125000
662,Artery,Norm,7,Gd,Gd,PConc,TA,TA,560.0,930,1690,Gd,Typ,Unf,2.0,624.0,156500
2490,Norm,Norm,6,TA,TA,CBlock,Gd,Gd,506.0,1212,1212,TA,Typ,Unf,2.0,492.0,151000
672,Norm,Norm,6,TA,TA,CBlock,TA,TA,1105.0,1105,1105,TA,Typ,Unf,1.0,308.0,135000
2915,Norm,Norm,4,TA,TA,CBlock,TA,TA,546.0,546,1092,TA,Typ,Unf,1.0,253.0,79400
452,Norm,Norm,6,Gd,TA,PConc,Gd,TA,1358.0,1358,1358,Gd,Typ,RFn,2.0,484.0,213000
321,Norm,Norm,8,Gd,TA,PConc,Gd,TA,967.0,993,1908,Gd,Typ,Fin,2.0,431.0,202900
2124,Norm,Norm,6,TA,TA,PConc,Gd,TA,794.0,882,1796,TA,Typ,RFn,2.0,546.0,211000
1278,Artery,Norm,5,TA,TA,CBlock,TA,TA,1800.0,1800,1800,TA,Typ,Not Applicable,0.0,0.0,130000
914,Norm,Norm,6,TA,TA,BrkTil,TA,TA,976.0,1160,1608,Gd,Typ,Unf,1.0,216.0,137450
579,Feedr,Norm,4,TA,TA,CBlock,TA,TA,1281.0,1620,1620,TA,Min1,Unf,2.0,490.0,150000
1418,Artery,Norm,5,TA,TA,CBlock,TA,Fa,616.0,616,1111,TA,Typ,Unf,1.0,200.0,95000
1166,Norm,Norm,7,TA,TA,PConc,Gd,TA,744.0,757,1501,TA,Typ,Unf,2.0,440.0,179400
1797,Norm,Norm,5,Gd,TA,CBlock,Gd,TA,725.0,725,1588,Gd,Typ,Unf,2.0,561.0,212109
2568,Norm,Norm,5,TA,TA,CBlock,TA,TA,1235.0,1235,1235,TA,Typ,Unf,2.0,480.0,98600
2075,Norm,Norm,5,TA,Gd,CBlock,TA,Gd,409.0,1325,1325,Gd,Typ,Unf,2.0,576.0,216000
2445,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1160.0,1205,2234,Gd,Typ,RFn,3.0,768.0,300000
229,Norm,Norm,7,Gd,TA,PConc,Ex,TA,1306.0,1306,2260,Gd,Typ,RFn,2.0,533.0,328000
1663,Norm,Norm,5,TA,TA,CBlock,TA,TA,372.0,576,1109,TA,Typ,Unf,1.0,288.0,139000
2727,Norm,Norm,5,TA,TA,CBlock,Gd,TA,1000.0,1000,1000,TA,Typ,Unf,2.0,575.0,164000
2226,Norm,Norm,6,TA,Gd,CBlock,Gd,TA,516.0,529,1045,TA,Typ,Unf,2.0,462.0,123900
130,Norm,Norm,5,TA,Gd,CBlock,TA,TA,858.0,858,858,TA,Typ,Not Applicable,0.0,0.0,116500
1675,Norm,Norm,6,Gd,TA,PConc,Gd,TA,1405.0,1337,1337,Gd,Typ,Fin,2.0,522.0,177000
2038,Norm,Norm,4,TA,TA,BrkTil,Fa,TA,808.0,838,1315,TA,Typ,RFn,2.0,436.0,99500
2416,Norm,Norm,6,Gd,TA,PConc,Gd,TA,1326.0,1326,1326,Gd,Typ,Fin,2.0,427.0,174190
2507,Norm,Norm,7,TA,TA,PConc,Gd,TA,600.0,520,1200,Gd,Typ,RFn,2.0,480.0,151000
269,Norm,Norm,6,Gd,TA,PConc,Gd,TA,848.0,848,848,Gd,Typ,Fin,2.0,420.0,143750
981,Norm,Norm,5,TA,TA,CBlock,Gd,TA,796.0,796,796,TA,Typ,Unf,1.0,336.0,131900
2296,Norm,Norm,5,TA,TA,PConc,Gd,TA,716.0,716,1432,TA,Typ,Fin,2.0,531.0,157000
940,Norm,Norm,5,TA,Gd,CBlock,TA,Fa,672.0,672,1344,TA,Typ,Unf,1.0,468.0,147000
475,Norm,Norm,7,Gd,TA,PConc,Gd,TA,716.0,716,1432,Gd,Typ,Fin,2.0,432.0,188500
2404,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1364.0,1364,1364,Gd,Typ,RFn,2.0,484.0,185850
2491,RRNe,Norm,5,TA,TA,CBlock,TA,TA,984.0,984,984,TA,Typ,Unf,1.0,310.0,126000
601,Norm,Norm,5,TA,TA,CBlock,TA,TA,864.0,864,864,TA,Typ,Unf,1.0,308.0,118000
1640,Norm,Norm,9,Gd,TA,PConc,Ex,TA,1612.0,1612,1612,Ex,Typ,Fin,2.0,556.0,319900
2926,Norm,Norm,6,TA,TA,CBlock,TA,TA,1003.0,1003,1003,TA,Typ,Unf,2.0,588.0,142500
653,Norm,Norm,5,TA,TA,CBlock,TA,TA,1200.0,1200,1200,TA,Typ,Fin,1.0,246.0,129900
2406,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1368.0,1368,1368,Gd,Typ,RFn,2.0,474.0,202500
2701,Norm,Norm,5,TA,TA,Slab,Not Applicable,Not Applicable,0.0,1640,1640,TA,Min1,RFn,2.0,394.0,131000
1472,Norm,Norm,6,TA,Gd,PConc,Gd,TA,1838.0,1838,1838,TA,Typ,Unf,3.0,721.0,185000
417,Norm,Norm,6,Gd,TA,CBlock,Gd,TA,855.0,855,1456,TA,Typ,Fin,2.0,440.0,138000
2664,Norm,Norm,6,TA,TA,CBlock,TA,TA,684.0,684,1368,TA,Typ,Unf,1.0,216.0,114504
283,Norm,Norm,6,TA,TA,CBlock,TA,Fa,735.0,798,1487,TA,Typ,Unf,1.0,220.0,113000
302,Norm,Norm,4,TA,Gd,BrkTil,TA,TA,796.0,796,1154,Gd,Typ,Unf,1.0,240.0,125500
2053,Norm,Norm,5,Gd,Gd,CBlock,TA,TA,980.0,1020,1020,TA,Typ,Unf,2.0,528.0,165000
2662,Norm,Norm,5,TA,TA,BrkTil,TA,TA,540.0,889,1440,TA,Typ,Unf,1.0,352.0,79000
99,Norm,Norm,6,Gd,TA,PConc,Gd,TA,600.0,600,1236,Gd,Typ,RFn,2.0,480.0,152000
2674,Feedr,Norm,6,TA,Gd,CBlock,TA,TA,1004.0,1004,1664,TA,Typ,Unf,2.0,420.0,159000
1218,Norm,Norm,4,TA,TA,PConc,TA,TA,1100.0,1100,1100,TA,Typ,RFn,1.0,312.0,141000
2547,Norm,Norm,6,TA,TA,CBlock,TA,TA,1008.0,1488,1488,TA,Typ,Fin,2.0,430.0,167000
197,Feedr,Norm,5,TA,TA,CBlock,TA,TA,835.0,955,1453,Gd,Min2,Unf,1.0,240.0,132000
2091,Feedr,Norm,7,Gd,TA,PConc,Gd,TA,910.0,1442,1442,Gd,Typ,Fin,2.0,719.0,179900
87,Norm,Norm,5,TA,Gd,CBlock,TA,TA,882.0,900,900,TA,Typ,Unf,1.0,280.0,122000
690,Norm,Norm,6,TA,TA,CBlock,TA,TA,1045.0,1045,1045,TA,Typ,RFn,1.0,264.0,127000
2364,Norm,Norm,6,Gd,TA,PConc,Gd,TA,1487.0,1419,1419,Gd,Typ,Fin,2.0,543.0,190000
2050,Norm,Norm,5,TA,TA,CBlock,Gd,TA,1420.0,1452,1452,TA,Min2,Unf,2.0,572.0,158450
769,Norm,Norm,5,TA,TA,CBlock,Gd,TA,520.0,1464,1464,TA,Min2,RFn,2.0,480.0,175000
348,Norm,Norm,9,Ex,TA,PConc,Ex,TA,1746.0,1746,1746,Ex,Typ,Fin,3.0,758.0,377500
200,Norm,Norm,5,TA,TA,BrkTil,TA,TA,928.0,928,1536,TA,Typ,Unf,2.0,480.0,138400
2759,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1734.0,1734,1734,Gd,Typ,Fin,2.0,660.0,260000
1700,Norm,Norm,8,Gd,TA,PConc,Ex,TA,1976.0,1976,1976,Gd,Typ,RFn,3.0,908.0,440000
876,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1212.0,1212,1212,Gd,Typ,RFn,2.0,573.0,178000
2536,Feedr,Norm,5,TA,TA,CBlock,TA,TA,1052.0,1052,1052,TA,Typ,RFn,1.0,288.0,138500
1821,Norm,Norm,5,TA,TA,CBlock,TA,TA,1057.0,1057,1057,TA,Typ,Fin,2.0,576.0,132000
2743,Norm,Norm,6,TA,TA,CBlock,TA,TA,1000.0,1068,1609,TA,Typ,Unf,1.0,305.0,149900
1329,RRAn,Artery,7,TA,TA,CBlock,TA,Fa,672.0,1195,1668,Gd,Typ,Unf,1.0,252.0,108000
1451,Norm,Norm,5,TA,TA,CBlock,Gd,TA,924.0,924,924,TA,Typ,Unf,1.0,280.0,110000
936,Norm,Norm,6,TA,TA,CBlock,Gd,TA,561.0,561,1229,TA,Typ,Fin,2.0,462.0,124000
1948,Norm,Norm,4,TA,TA,CBlock,TA,TA,882.0,882,882,TA,Typ,Not Applicable,0.0,0.0,103200
1839,Norm,Norm,7,Gd,TA,PConc,Ex,Gd,1352.0,1352,1352,Gd,Typ,RFn,2.0,466.0,194000
2057,Norm,Norm,5,TA,TA,PConc,TA,TA,948.0,948,948,TA,Typ,Unf,1.0,300.0,108000
558,Norm,Norm,5,TA,TA,CBlock,TA,TA,864.0,864,864,TA,Typ,Unf,1.0,440.0,122000
2731,Norm,Norm,7,Gd,TA,PConc,Gd,TA,430.0,880,1700,Gd,Typ,Fin,1.0,450.0,148400
791,Norm,Norm,5,TA,Fa,CBlock,TA,Fa,1276.0,1276,1276,TA,Mod,Unf,1.0,350.0,60000
1421,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1602.0,1626,1626,Gd,Typ,RFn,2.0,534.0,226500
2881,Norm,Norm,2,TA,TA,CBlock,TA,TA,480.0,480,480,TA,Typ,Unf,1.0,308.0,35311
2820,Norm,Norm,6,TA,TA,CBlock,Gd,TA,976.0,1012,1012,TA,Typ,Not Applicable,0.0,0.0,127500
1609,Norm,Norm,5,TA,TA,CBlock,TA,TA,864.0,889,889,TA,Typ,Unf,2.0,484.0,137500
1495,Norm,Norm,6,TA,TA,CBlock,TA,TA,1029.0,1117,1117,TA,Typ,RFn,2.0,542.0,147000
2388,Norm,Norm,8,Gd,TA,PConc,Ex,TA,1117.0,1132,2452,Gd,Typ,Fin,3.0,691.0,309000
938,Norm,Norm,7,Gd,Gd,CBlock,Gd,TA,1803.0,2365,2365,Ex,Min1,Fin,2.0,551.0,315000
1194,Norm,Norm,5,TA,TA,CBlock,TA,TA,912.0,912,912,Gd,Typ,Unf,2.0,576.0,147000
2429,Norm,Norm,8,Gd,TA,PConc,Gd,Gd,1520.0,1567,1567,Ex,Typ,Fin,3.0,648.0,264561
1937,Norm,Norm,5,TA,TA,CBlock,TA,TA,384.0,1360,1360,TA,Min1,Unf,2.0,572.0,130000
1847,Norm,Norm,6,Gd,TA,PConc,Gd,TA,756.0,769,1525,Gd,Typ,Unf,2.0,440.0,177000
